#    ncycle     time           dt             m1             m2             x              y              z              vx             vy             vz             
               74353        7.360033e+05        9.819764e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.247224e-03        0.000000e+00        1.162534e-09       -1.540132e-09        0.000000e+00
               74453        7.370074e+05        1.040460e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.248850e-03        0.000000e+00        1.162534e-09       -1.695845e-09        0.000000e+00
               74550        7.380051e+05        1.016394e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.250620e-03        0.000000e+00        1.162534e-09       -1.850435e-09        0.000000e+00
               74649        7.390011e+05        9.959211e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.252540e-03        0.000000e+00        1.162534e-09       -2.004785e-09        0.000000e+00
               74750        7.400026e+05        9.941284e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.254626e-03        0.000000e+00        1.162534e-09       -2.160005e-09        0.000000e+00
               74853        7.410043e+05        9.495112e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.256867e-03        0.000000e+00        1.162534e-09       -2.315181e-09        0.000000e+00
               74958        7.420095e+05        9.801032e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.259274e-03        0.000000e+00        1.162534e-09       -2.471031e-09        0.000000e+00
               75058        7.430101e+05        1.016968e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.261826e-03        0.000000e+00        1.063864e-09       -2.623393e-09        0.000000e+00
               75157        7.440066e+05        9.966615e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.264506e-03        0.000000e+00        8.373401e-10       -2.749808e-09        0.000000e+00
               75257        7.450033e+05        1.002266e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.267298e-03        0.000000e+00        6.107151e-10       -2.846170e-09        0.000000e+00
               75357        7.460022e+05        9.887273e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.270176e-03        0.000000e+00        3.836227e-10       -2.912522e-09        0.000000e+00
               75457        7.470021e+05        1.020416e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.273110e-03        0.000000e+00        1.561860e-10       -2.948668e-09        0.000000e+00
               75555        7.480015e+05        1.010113e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.276062e-03        0.000000e+00       -7.101268e-11       -2.954496e-09        0.000000e+00
               75655        7.490041e+05        1.000797e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.279014e-03        0.000000e+00       -2.989653e-10       -2.929922e-09        0.000000e+00
               75751        7.500048e+05        1.118029e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.281924e-03        0.000000e+00       -5.267699e-10       -2.874933e-09        0.000000e+00
               75841        7.510074e+05        1.098696e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.284766e-03        0.000000e+00       -7.546913e-10       -2.789472e-09        0.000000e+00
               75932        7.520074e+05        1.107693e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.287499e-03        0.000000e+00       -9.820768e-10       -2.673858e-09        0.000000e+00
               76021        7.530031e+05        1.133339e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.290092e-03        0.000000e+00       -1.167416e-09       -2.529049e-09        0.000000e+00
               76111        7.540071e+05        1.100247e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.292551e-03        0.000000e+00       -1.167416e-09       -2.372835e-09        0.000000e+00
               76202        7.550081e+05        1.102805e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.294847e-03        0.000000e+00       -1.167416e-09       -2.217041e-09        0.000000e+00
               76292        7.560019e+05        1.101224e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.296973e-03        0.000000e+00       -1.167416e-09       -2.062357e-09        0.000000e+00
               76383        7.570052e+05        1.114193e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.298963e-03        0.000000e+00       -1.167416e-09       -1.906188e-09        0.000000e+00
               76474        7.580054e+05        1.085003e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.300790e-03        0.000000e+00       -1.167416e-09       -1.750558e-09        0.000000e+00
               76566        7.590061e+05        1.095498e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.302464e-03        0.000000e+00       -1.167416e-09       -1.594784e-09        0.000000e+00
               76658        7.600085e+05        1.075410e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.303983e-03        0.000000e+00       -1.167416e-09       -1.438809e-09        0.000000e+00
               76751        7.610039e+05        1.063620e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.305337e-03        0.000000e+00       -1.167416e-09       -1.283891e-09        0.000000e+00
               76845        7.620020e+05        1.059277e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.306540e-03        0.000000e+00       -1.167416e-09       -1.128562e-09        0.000000e+00
               76940        7.630053e+05        1.055994e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.307593e-03        0.000000e+00       -1.167416e-09       -9.724039e-10        0.000000e+00
               77034        7.640098e+05        1.090113e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.308491e-03        0.000000e+00       -1.115568e-09       -8.167552e-10        0.000000e+00
               77124        7.650034e+05        1.104832e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.309233e-03        0.000000e+00       -8.896356e-10       -6.837673e-10        0.000000e+00
               77215        7.660035e+05        1.080699e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.309862e-03        0.000000e+00       -6.622738e-10       -5.801543e-10        0.000000e+00
               77308        7.670022e+05        1.071409e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.310402e-03        0.000000e+00       -4.352342e-10       -5.069382e-10        0.000000e+00
               77401        7.680026e+05        1.078371e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.310885e-03        0.000000e+00       -2.077458e-10       -4.638918e-10        0.000000e+00
               77495        7.690060e+05        1.053279e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.311341e-03        0.000000e+00        2.033413e-11       -4.511977e-10        0.000000e+00
               77590        7.700001e+05        1.043794e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.311796e-03        0.000000e+00        2.463616e-10       -4.687129e-10        0.000000e+00
               77687        7.710034e+05        1.030098e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.312288e-03        0.000000e+00        4.744503e-10       -5.167569e-10        0.000000e+00
               77784        7.720066e+05        1.032707e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.312844e-03        0.000000e+00        7.025561e-10       -5.953127e-10        0.000000e+00
               77880        7.730052e+05        1.037818e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.313490e-03        0.000000e+00        9.296247e-10       -7.038121e-10        0.000000e+00
               77978        7.740052e+05        9.809902e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.314261e-03        0.000000e+00        1.156874e-09       -8.426699e-10        0.000000e+00
               78082        7.750038e+05        9.534323e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.315181e-03        0.000000e+00        1.172438e-09       -9.986372e-10        0.000000e+00
               78187        7.760081e+05        9.639276e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.316264e-03        0.000000e+00        1.172438e-09       -1.155633e-09        0.000000e+00
               78291        7.770096e+05        9.591434e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.317500e-03        0.000000e+00        1.172438e-09       -1.312167e-09        0.000000e+00
               78394        7.780038e+05        9.576037e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.318883e-03        0.000000e+00        1.172438e-09       -1.467580e-09        0.000000e+00
               78500        7.790035e+05        9.247595e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.320428e-03        0.000000e+00        1.172438e-09       -1.623788e-09        0.000000e+00
               78610        7.800074e+05        9.076942e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.322137e-03        0.000000e+00        1.172438e-09       -1.780675e-09        0.000000e+00
               78719        7.810029e+05        9.205893e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.323989e-03        0.000000e+00        1.172438e-09       -1.936316e-09        0.000000e+00
               78820        7.820007e+05        1.078728e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.326003e-03        0.000000e+00        1.172438e-09       -2.092531e-09        0.000000e+00
               78914        7.830000e+05        1.051016e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.328172e-03        0.000000e+00        1.172438e-09       -2.248687e-09        0.000000e+00
               79010        7.840043e+05        1.042678e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.330509e-03        0.000000e+00        1.172438e-09       -2.405650e-09        0.000000e+00
               79103        7.850103e+05        1.105796e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.333011e-03        0.000000e+00        1.167409e-09       -2.562997e-09        0.000000e+00
               79193        7.860058e+05        1.113441e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.335636e-03        0.000000e+00        9.410460e-10       -2.703090e-09        0.000000e+00
               79280        7.870058e+05        1.163784e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.338399e-03        0.000000e+00        7.135565e-10       -2.813618e-09        0.000000e+00
               79366        7.880036e+05        1.143106e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.341249e-03        0.000000e+00        4.867143e-10       -2.893618e-09        0.000000e+00
               79455        7.890021e+05        1.082715e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.344164e-03        0.000000e+00        2.598230e-10       -2.943447e-09        0.000000e+00
               79548        7.900107e+05        1.103635e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.347146e-03        0.000000e+00        3.044963e-11       -2.963133e-09        0.000000e+00
               79639        7.910090e+05        1.079167e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.350100e-03        0.000000e+00       -1.964763e-10       -2.952253e-09        0.000000e+00
               79731        7.920032e+05        1.089470e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.353017e-03        0.000000e+00       -4.225603e-10       -2.911385e-09        0.000000e+00
               79823        7.930086e+05        1.078970e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.355910e-03        0.000000e+00       -6.511353e-10       -2.839599e-09        0.000000e+00
               79916        7.940030e+05        1.059135e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.358685e-03        0.000000e+00       -8.771916e-10       -2.738471e-09        0.000000e+00
               80010        7.950092e+05        1.078707e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.361376e-03        0.000000e+00       -1.106013e-09       -2.605590e-09        0.000000e+00
               80102        7.960008e+05        1.074176e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.363883e-03        0.000000e+00       -1.177108e-09       -2.451513e-09        0.000000e+00
               80196        7.970006e+05        1.044283e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.366254e-03        0.000000e+00       -1.177108e-09       -2.294658e-09        0.000000e+00
               80293        7.980038e+05        1.028336e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.368476e-03        0.000000e+00       -1.177108e-09       -2.137238e-09        0.000000e+00
               80390        7.990005e+05        1.029161e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.370527e-03        0.000000e+00       -1.177108e-09       -1.980824e-09        0.000000e+00
               80487        8.000019e+05        1.034470e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.372432e-03        0.000000e+00       -1.177108e-09       -1.823656e-09        0.000000e+00
               80584        8.010029e+05        1.029076e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.374178e-03        0.000000e+00       -1.177108e-09       -1.666582e-09        0.000000e+00
               80681        8.020042e+05        1.059407e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.375767e-03        0.000000e+00       -1.177108e-09       -1.509395e-09        0.000000e+00
               80772        8.030035e+05        1.096572e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.377197e-03        0.000000e+00       -1.177108e-09       -1.352500e-09        0.000000e+00
               80864        8.040064e+05        1.085330e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.378473e-03        0.000000e+00       -1.177108e-09       -1.195137e-09        0.000000e+00
               80956        8.050107e+05        1.090568e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.379594e-03        0.000000e+00       -1.177108e-09       -1.037521e-09        0.000000e+00
               81048        8.060011e+05        1.062324e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.380543e-03        0.000000e+00       -1.177108e-09       -8.821304e-10        0.000000e+00
               81142        8.070002e+05        1.069998e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.381348e-03        0.000000e+00       -9.933569e-10       -7.350915e-10        0.000000e+00
               81234        8.080088e+05        1.106043e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.382027e-03        0.000000e+00       -7.639643e-10       -6.167388e-10        0.000000e+00
               81325        8.090101e+05        1.090897e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.382598e-03        0.000000e+00       -5.363091e-10       -5.297869e-10        0.000000e+00
               81417        8.100073e+05        1.082505e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.383095e-03        0.000000e+00       -3.095936e-10       -4.733976e-10        0.000000e+00
               81508        8.110112e+05        1.132781e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.383555e-03        0.000000e+00       -8.122629e-11       -4.470633e-10        0.000000e+00
               81594        8.120014e+05        1.166376e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.383997e-03        0.000000e+00        1.440038e-10       -4.510357e-10        0.000000e+00
               81682        8.130026e+05        1.133752e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.384463e-03        0.000000e+00        3.715575e-10       -4.852582e-10        0.000000e+00
               81775        8.140013e+05        9.908776e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.384977e-03        0.000000e+00        5.983282e-10       -5.495778e-10        0.000000e+00
               81879        8.150058e+05        9.511701e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.385575e-03        0.000000e+00        8.266327e-10       -6.448091e-10        0.000000e+00
               81983        8.160057e+05        9.783508e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.386280e-03        0.000000e+00        1.054037e-09       -7.700475e-10        0.000000e+00
               82083        8.170014e+05        1.018075e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.387122e-03        0.000000e+00        1.181962e-09       -9.221268e-10        0.000000e+00
               82179        8.180004e+05        1.028036e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.388123e-03        0.000000e+00        1.181962e-09       -1.079570e-09        0.000000e+00
               82275        8.190071e+05        1.042522e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.389291e-03        0.000000e+00        1.181962e-09       -1.238229e-09        0.000000e+00
               82371        8.200047e+05        1.043996e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.390605e-03        0.000000e+00        1.181962e-09       -1.395439e-09        0.000000e+00
               82466        8.210027e+05        1.035568e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.392077e-03        0.000000e+00        1.181962e-09       -1.552690e-09        0.000000e+00
               82564        8.220093e+05        1.021414e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.393721e-03        0.000000e+00        1.181962e-09       -1.711295e-09        0.000000e+00
               82662        8.230077e+05        1.017848e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.395508e-03        0.000000e+00        1.181962e-09       -1.868620e-09        0.000000e+00
               82760        8.240040e+05        1.011526e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.397449e-03        0.000000e+00        1.181962e-09       -2.025597e-09        0.000000e+00
               82859        8.250023e+05        1.006910e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.399550e-03        0.000000e+00        1.181962e-09       -2.182909e-09        0.000000e+00
               82960        8.260088e+05        9.864183e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.401828e-03        0.000000e+00        1.181962e-09       -2.341490e-09        0.000000e+00
               83061        8.270063e+05        9.918591e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.404242e-03        0.000000e+00        1.181962e-09       -2.498678e-09        0.000000e+00
               83163        8.280021e+05        9.574589e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.406807e-03        0.000000e+00        1.043105e-09       -2.649981e-09        0.000000e+00
               83268        8.290015e+05        9.499622e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.409521e-03        0.000000e+00        8.158811e-10       -2.773965e-09        0.000000e+00
               83374        8.300023e+05        9.396534e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.412347e-03        0.000000e+00        5.883436e-10       -2.867783e-09        0.000000e+00
               83473        8.310024e+05        1.087072e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.415253e-03        0.000000e+00        3.606223e-10       -2.931292e-09        0.000000e+00
               83566        8.320022e+05        1.107792e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.418204e-03        0.000000e+00        1.332422e-10       -2.964378e-09        0.000000e+00
               83664        8.330015e+05        9.854552e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.421167e-03        0.000000e+00       -9.369391e-11       -2.967163e-09        0.000000e+00
               83766        8.340015e+05        9.745035e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.424122e-03        0.000000e+00       -3.210435e-10       -2.939668e-09        0.000000e+00
               83869        8.350002e+05        9.664002e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.427031e-03        0.000000e+00       -5.480990e-10       -2.881958e-09        0.000000e+00
               83973        8.360014e+05        9.586346e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.429874e-03        0.000000e+00       -7.757413e-10       -2.793751e-09        0.000000e+00
               84078        8.370036e+05        9.491760e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.432617e-03        0.000000e+00       -1.003589e-09       -2.675037e-09        0.000000e+00
               84184        8.380039e+05        9.373580e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.435219e-03        0.000000e+00       -1.186173e-09       -2.526761e-09        0.000000e+00
               84292        8.390083e+05        9.253367e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.437676e-03        0.000000e+00       -1.186173e-09       -2.367942e-09        0.000000e+00
               84398        8.400055e+05        9.665273e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.439959e-03        0.000000e+00       -1.186173e-09       -2.210165e-09        0.000000e+00
               84500        8.410064e+05        9.963875e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.442092e-03        0.000000e+00       -1.186173e-09       -2.051832e-09        0.000000e+00
               84601        8.420093e+05        1.000799e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.444070e-03        0.000000e+00       -1.186173e-09       -1.893236e-09        0.000000e+00
               84701        8.430086e+05        9.840102e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.445882e-03        0.000000e+00       -1.186173e-09       -1.735218e-09        0.000000e+00
               84800        8.440070e+05        9.871490e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.447534e-03        0.000000e+00       -1.186173e-09       -1.577327e-09        0.000000e+00
               84906        8.450037e+05        9.238147e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.449026e-03        0.000000e+00       -1.186173e-09       -1.419805e-09        0.000000e+00
               85016        8.460048e+05        9.087290e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.450368e-03        0.000000e+00       -1.186173e-09       -1.261524e-09        0.000000e+00
               85125        8.470010e+05        9.228718e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.451545e-03        0.000000e+00       -1.186173e-09       -1.103956e-09        0.000000e+00
               85233        8.480093e+05        9.449780e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.452577e-03        0.000000e+00       -1.186173e-09       -9.444600e-10        0.000000e+00
               85340        8.490020e+05        8.985753e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.453436e-03        0.000000e+00       -1.092863e-09       -7.900409e-10        0.000000e+00
               85455        8.500083e+05        8.404126e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.454162e-03        0.000000e+00       -8.641891e-10       -6.587024e-10        0.000000e+00
               85572        8.510022e+05        9.507833e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.454765e-03        0.000000e+00       -6.379509e-10       -5.589397e-10        0.000000e+00
               85672        8.520072e+05        1.000279e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.455288e-03        0.000000e+00       -4.093308e-10       -4.885908e-10        0.000000e+00
               85773        8.530048e+05        9.860957e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.455753e-03        0.000000e+00       -1.825368e-10       -4.490876e-10        0.000000e+00
               85872        8.540015e+05        1.061532e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.456194e-03        0.000000e+00        4.424988e-11       -4.397406e-10        0.000000e+00
               85965        8.550042e+05        1.096626e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.456643e-03        0.000000e+00        2.723274e-10       -4.607453e-10        0.000000e+00
               86057        8.560104e+05        1.094061e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.457130e-03        0.000000e+00        5.011084e-10       -5.124556e-10        0.000000e+00
               86150        8.570106e+05        1.059910e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.457682e-03        0.000000e+00        7.284359e-10       -5.942388e-10        0.000000e+00
               86244        8.580023e+05        1.057247e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.458324e-03        0.000000e+00        9.539209e-10       -7.052963e-10        0.000000e+00
               86339        8.590000e+05        1.019693e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.459097e-03        0.000000e+00        1.180702e-09       -8.470626e-10        0.000000e+00
               86438        8.600055e+05        1.007425e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.460029e-03        0.000000e+00        1.189970e-09       -1.006525e-09        0.000000e+00
               86539        8.610017e+05        9.592729e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.461111e-03        0.000000e+00        1.189970e-09       -1.164493e-09        0.000000e+00
               86646        8.620026e+05        9.135955e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.462356e-03        0.000000e+00        1.189970e-09       -1.323210e-09        0.000000e+00
               86757        8.630020e+05        8.942663e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.463758e-03        0.000000e+00        1.189970e-09       -1.481746e-09        0.000000e+00
               86869        8.640079e+05        9.123358e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.465330e-03        0.000000e+00        1.189970e-09       -1.641350e-09        0.000000e+00
               86973        8.650064e+05        9.764610e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.467050e-03        0.000000e+00        1.189970e-09       -1.799863e-09        0.000000e+00
               87075        8.660019e+05        9.470777e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.468920e-03        0.000000e+00        1.189970e-09       -1.957761e-09        0.000000e+00
               87184        8.670007e+05        8.877819e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.470954e-03        0.000000e+00        1.189970e-09       -2.116125e-09        0.000000e+00
               87299        8.680013e+05        8.572774e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.473151e-03        0.000000e+00        1.189970e-09       -2.274814e-09        0.000000e+00
               87416        8.690047e+05        8.704626e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.475514e-03        0.000000e+00        1.189970e-09       -2.434032e-09        0.000000e+00
               87521        8.700059e+05        1.038710e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.478036e-03        0.000000e+00        1.141096e-09       -2.592460e-09        0.000000e+00
               87618        8.710052e+05        9.835418e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.480697e-03        0.000000e+00        9.140023e-10       -2.729443e-09        0.000000e+00
               87718        8.720040e+05        1.057016e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.483481e-03        0.000000e+00        6.867397e-10       -2.836249e-09        0.000000e+00
               87814        8.730016e+05        9.932379e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.486350e-03        0.000000e+00        4.600464e-10       -2.912623e-09        0.000000e+00
               87916        8.740034e+05        9.797345e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.489293e-03        0.000000e+00        2.323074e-10       -2.959000e-09        0.000000e+00
               88017        8.750014e+05        9.949120e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.492258e-03        0.000000e+00        5.342191e-12       -2.974963e-09        0.000000e+00
               88122        8.760010e+05        9.302132e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.495225e-03        0.000000e+00       -2.217981e-10       -2.960692e-09        0.000000e+00
               88229        8.770005e+05        9.163970e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.498164e-03        0.000000e+00       -4.490201e-10       -2.916146e-09        0.000000e+00
               88339        8.780056e+05        9.121746e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.501059e-03        0.000000e+00       -6.775368e-10       -2.840811e-09        0.000000e+00
               88449        8.790069e+05        9.155320e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.503853e-03        0.000000e+00       -9.052122e-10       -2.735301e-09        0.000000e+00
               88555        8.800013e+05        9.889103e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.506509e-03        0.000000e+00       -1.131488e-09       -2.600330e-09        0.000000e+00
               88656        8.810001e+05        9.773325e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.509027e-03        0.000000e+00       -1.194484e-09       -2.442493e-09        0.000000e+00
               88759        8.820071e+05        9.855378e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.511405e-03        0.000000e+00       -1.194484e-09       -2.282120e-09        0.000000e+00
               88858        8.830061e+05        1.048696e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.513606e-03        0.000000e+00       -1.194484e-09       -2.122923e-09        0.000000e+00
               88955        8.840004e+05        1.017347e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.515637e-03        0.000000e+00       -1.194484e-09       -1.964628e-09        0.000000e+00
               89053        8.850013e+05        1.023318e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.517523e-03        0.000000e+00       -1.194484e-09       -1.805217e-09        0.000000e+00
               89151        8.860032e+05        1.021208e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.519251e-03        0.000000e+00       -1.194484e-09       -1.645678e-09        0.000000e+00
               89251        8.870037e+05        9.646829e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.520816e-03        0.000000e+00       -1.194484e-09       -1.486426e-09        0.000000e+00
               89356        8.880028e+05        9.447024e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.522220e-03        0.000000e+00       -1.194484e-09       -1.327362e-09        0.000000e+00
               89462        8.890069e+05        9.552403e+00        2.635000e+33        2.781000e+30       -3.409000e+11       -1.523472e-03        0.000000e+00       -1.194484e-09       -1.167431e-09        0.000000e+00
               89561        8.900012e+05        1.044140e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.524555e-03        0.000000e+00       -1.194484e-09       -1.008944e-09        0.000000e+00
               89657        8.910052e+05        1.065677e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.525487e-03        0.000000e+00       -1.189640e-09       -8.490349e-10        0.000000e+00
               89750        8.920008e+05        1.073456e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.526258e-03        0.000000e+00       -9.632448e-10       -7.059773e-10        0.000000e+00
               89844        8.930091e+05        1.060729e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.526908e-03        0.000000e+00       -7.340211e-10       -5.917514e-10        0.000000e+00
               89939        8.940076e+05        1.036544e+01        2.635000e+33        2.781000e+30       -3.409000e+11       -1.527455e-03        0.000000e+00       -5.070284e-10       -5.090013e-10        0.000000e+00
